id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,residuals,internal_msg
145,QINGNE,100,100,0,first_order,0.0,0.003,6,1.3019550976695817e-15,0.0001,14,16,14,0,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[3.3366713515336746e-18, -1.6171974851386835e-14, -2.057223816753946e-13, -1.1920552164725734e-14, 3.247193502585108e-13, 3.3307876246067673e-13, -7.004273253671795e-15, -4.590718233885623e-13, -8.229169705690695e-13, -1.0202247507635868e-12, -1.0612547353492513e-12, -9.929410267096872e-13, -8.650848998736568e-13, -7.160749315553161e-13, -5.703444444157824e-13, -4.4081964912113386e-13, -3.3254352234130674e-13, -2.458491377599521e-13, -1.7864198618641747e-13, -1.278511530585641e-13, -9.026079308884633e-14, -6.293056353801063e-14, -4.3367680323605495e-14, -2.955963382053617e-14, -1.9938040883007643e-14, -1.3313291170446301e-14, -8.802898324557565e-15, -5.764533544515976e-15, -3.738393465234011e-15, -2.4003490709835484e-15, -1.5250692690042117e-15, -9.578858431273651e-16, -5.939022331650362e-16, -3.627621884523882e-16, -2.176891615102497e-16, -1.2789773987066308e-16, -7.324632708086837e-17, -4.0675792676572384e-17, -2.1764511579699247e-17, -1.1136789190499541e-17, -5.404705478192877e-18, -2.4640188435627597e-18, -1.0447092613197727e-18, -4.0768754542533543e-19, -1.4388972191482427e-19, -4.391998180411556e-20, -9.919549905735908e-21, -8.850832554317396e-22, 2.7957735352012e-24, 1.675040740419881e-21, 9.658160832169151e-21, 2.2287554424628778e-20, 2.1361112138569387e-20, -4.0763460586613204e-20, -2.5633334566283264e-19, -7.790585532371427e-19, -1.8446260008830526e-18, -3.792378263094316e-18, -7.095594999149274e-18, -1.2398021248961194e-17, -2.0565959959334412e-17, -3.27564581362183e-17, -5.0506033545932166e-17, -7.584756526188632e-17, -1.1146953585866592e-16, -1.6089390833095435e-16, -2.2869381356097757e-16, -3.208238931679333e-16, -4.448888089522707e-16, -6.105684534352118e-16, -8.300380782005901e-16, -1.1184765136632024e-15, -1.4946370692752592e-15, -1.9814201277987276e-15, -2.6065643241902914e-15, -3.4033309482227325e-15, -4.411245945346726e-15, -5.676855470079789e-15, -7.254552590162805e-15, -9.207241360390667e-15, -1.1607190631823111e-14, -1.4536698125615366e-14, -1.8088761283112376e-14, -2.236752449924495e-14, -2.7488834776143167e-14, -3.358041112972582e-14, -4.078204787760775e-14, -4.924535714108391e-14, -5.913338937436896e-14, -7.061990152813086e-14, -8.388840837258993e-14, -9.913033935382565e-14, -1.165434122905179e-13, -1.3632918036653174e-13, -1.5868960334154691e-13, -1.8382390336475762e-13, -2.119235234347705e-13, -2.4316800743134914e-13, -2.777177901709671e-13, -3.1570836982013073e-13]",Solve_Succeeded
146,HS56,7,4,0,first_order,-3.4560007550263463,0.009000000000000001,22,8.604142289350086e-10,0.0001,28,32,28,0,0,37,0,0,27,0,0,0,0,0,0,0,0,0,0,,"[-1.1264200674655865e-11, -1.0629057814885721e-11, -1.0629057814885721e-11, -5.24314460672776e-7]",Solve_Succeeded
147,BT12,5,3,0,first_order,6.188118813553296,0.004,5,5.551115123125783e-17,1.0e-5,11,17,11,0,0,23,0,0,11,0,0,0,0,0,0,0,0,0,0,,"[-3.377658977505557e-9, 7.864732678991701e-17, -9.250626811465506e-17]",Solve_Succeeded
148,HATFLDDNE,3,10,0,max_iter,0.0,0.6940000000000001,1175,510.3632052391605,0.0001,8362,1226,8367,0,0,1252,0,0,1206,0,0,0,0,0,0,0,0,0,0,,"[-7.264809038923225e-5, 8.637619578131366e-5, 0.00010685559596132531, -4.20976965358037e-5, -0.0001868862770731303, 3.020306737191235e-5, 5.702622187093724e-5, 3.264358992461735e-5, -4.323772916079341e-6, -6.871514908168666e-6]",Solve_Failed
149,HIMMELBA,2,2,0,first_order,0.0,0.003,3,0.0,0.001,7,11,7,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
150,HS111LNP,10,3,0,first_order,-47.761195925874524,0.008,14,9.499706018965132e-6,1.0000000000000002e-6,21,28,21,0,0,35,0,0,21,0,0,0,0,0,0,0,0,0,0,,"[3.8781710668549606e-7, 2.8619623432091453e-7, -5.709042952333821e-7]",Solve_Succeeded
151,HS52,5,3,0,first_order,5.32663057436798,0.002,5,8.881784197001252e-16,0.0001,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[-6.97781147277376e-7, -5.921964582423002e-7, 1.6755922704142074e-6]",Solve_Succeeded
152,MISRA1B,2,14,0,max_iter,0.0,2.5820000000000003,4153,6.930956202546667e6,0.1,28899,4209,28901,0,0,4230,0,0,4186,0,0,0,0,0,0,0,0,0,0,,"[0.0586275454878229, 0.06402976854527215, 0.06356962124172005, 0.09346415709776598, 0.04727547389765394, 0.04622809902397486, 0.04293759602799236, -0.07698725394093645, -0.05543832064021993, -0.10762442197846254, -0.06313552532782517, -0.10126670785838231, 0.07415966707608514, 0.09279673098615854]",Solve_Failed
153,SINVALNE,2,2,0,first_order,0.0,0.002,3,1.943753270464573e-27,0.01,6,9,6,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,,"[0.0, 0.0]",Solve_Succeeded
154,EXP2NE,2,10,0,first_order,0.0,0.003,5,1.3884117633367055e-8,0.0001,10,15,10,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,,"[0.0, 2.6964901118602244e-6, 1.298802333687485e-6, -2.0863898272978766e-7, -1.2134949483345316e-6, -1.809773452819528e-6, -2.152936738439938e-6, -2.3470563506840843e-6, -2.4524620479133945e-6, -2.500605839918387e-6]",Solve_Succeeded
155,HIMMELBFNE,4,7,0,max_iter,0.0,1.5799999999999994,3803,1.059670919124037e10,10.0,6144,3863,6144,0,0,3884,0,0,3842,0,0,0,0,0,0,0,0,0,0,,"[31.402778253141538, -258.07728070095277, 842.4253177232894, -1087.1783870094227, 1018.3798598668791, -399.96736727543083, 171.5190260171152]",Solve_Failed
156,MGH09,4,11,0,max_iter,0.0,9.085,16412,2.174766226181646e6,0.01,37460,16462,37460,0,0,16483,0,0,16441,0,0,0,0,0,0,0,0,0,0,,"[-0.015211551033490507, 0.0016243771051839381, 0.0083555584675928, 0.031914421428609986, -0.004007714293382537, -0.004894064904851226, -0.00898774528685043, -0.011623046310174277, -0.007170397808677455, -0.01117310835115714, -0.006326308200795934]",Solve_Failed
157,ERRINRSMNE,50,98,0,max_iter,0.0,16.967999999999996,21483,7.506010065974352e7,1.0,29706,21537,29706,0,0,21558,0,0,21516,0,0,0,0,0,0,0,0,0,0,,"[0.8649310396262087, 0.1343186472294597, 0.6835957241191964, 1.1302664268635527, 0.7915625535242796, 0.832522443828881, 0.9248804500849083, 0.6885631375368895, 0.9548447739812799, 0.8611103429570748, 0.9494848727232587, 0.940847411778136, 0.8960280035743411, 0.9563170484395352, 0.7343702396894393, 0.9395226391711021, 0.7243556502918591, 0.8507189282345565, 0.9034188146844555, 0.6619452392886411, 0.9509718318259989, 0.8149185816621913, 0.9541423174660529, 0.9276874761475017, 0.9194702393421332, 0.9553830220339123, 0.790600735579083, 0.9481733893678196, 0.6717340933767659, 0.889825516115801, 0.8709422760541151, 0.6956652927808292, 0.9440848283188872, 0.7611929490211986, 0.9561553471003577, 0.9081329723242294, 0.9353030865713793, 0.9520377524532858, 0.8401341328313657, 0.9533561588217262, 0.665398833127243, 0.9159345993669554, 0.8233514736749732, 0.7602715009844452, 0.9330424214110885, 0.7048387067323315, 0.9558948005995394, 0.8795773307004566, 0.945679516108159, 0.12126075068152899, 0.13347676588316257, 0.13883429068957454, 0.180857428830075, 0.2527961975021846, 0.28228957917066266, 0.3089612856906864, 0.29287910637998193, 0.20477421247328834, 0.15655856226696566, 0.14210094752353228, 0.1219718457519999, 0.12242892609153799, 0.12752489065300682, 0.12876506628417983, 0.16211341002588486, 0.20757421422976277, 0.2502314948511244, 0.3197178420736962, 0.31626720283453347, 0.23350938199342086, 0.18635372507043518, 0.15409259765904815, 0.12543022377046947, 0.12526194238801694, 0.12371619458817161, 0.12339718204236814, 0.14800213000412527, 0.17067052184041176, 0.2195105860689086, 0.30786092102904133, 0.31729250133593206, 0.26537890452587765, 0.22845857496490152, 0.17027835633255747, 0.13277610056007175, 0.1300463673611098, 0.12167652904781326, 0.1215831439725694, 0.13767875031024074, 0.14839122538864763, 0.19284076626497418, 0.2868573602180807, 0.29709333234764573, 0.37814654738181447, 0.269513528979601, -0.13443171319918074, 0.13070053796335324, -5.653298486123212e-5]",Solve_Failed
158,POWERSUMNE,4,4,0,max_iter,0.0,3.2089999999999987,6179,855738.6083140273,0.01,13173,6232,13173,0,0,6253,0,0,6211,0,0,0,0,0,0,0,0,0,0,,"[-0.01626587777132466, 0.012232863061639102, -0.0038322850179884622, 0.0004303322318680803]",Solve_Failed
159,HS47,5,3,0,first_order,2.784973758773117e-9,0.006,14,5.84028346026739e-6,1.0000000000000002e-6,22,28,22,0,0,35,0,0,21,0,0,0,0,0,0,0,0,0,0,,"[-8.497815572311077e-9, -4.9327926378640204e-8, 2.5040246213642346e-8]",Solve_Succeeded
160,MGH17,5,33,0,max_iter,0.0,1.4139999999999997,2668,50061.71160092276,0.001,4302,2720,4309,0,0,2741,0,0,2699,0,0,0,0,0,0,0,0,0,0,,"[-0.002569780529715308, 0.004475974174850659, 0.0009922002368126862, -0.00106347375101624, -0.0028724405440771253, -0.0001564321259124449, -0.0004953287619754738, -0.0005784990472832227, 0.0005967273399350843, 0.0005686014313016656, 0.0012878559746306094, 0.001021066368446603, -0.0007250248472412312, 0.0017374041052028344, -0.000768727523971674, -0.00032104628499161463, 7.477243313753763e-5, -0.0005361027003188539, -0.0010737526967871615, 0.0005643168658649101, 0.0004940545402159237, -0.0011618876888728831, -0.0002790726369544631, 0.00026521314433130416, 0.0005895277270794231, 0.0008066596671015729, -0.0009773713180472904, -0.0006638564273466609, -0.0011616046193183413, 0.0006130917607972418, -0.00026333947134148117, 0.0012785675579247034, 0.00030170764820305006]",Solve_Failed
161,BT3,5,3,0,first_order,4.092965652571753,0.004,4,1.3322676295501878e-15,0.001,8,12,8,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,,"[-2.6136112876022665e-6, -2.6836720068604988e-6, 7.770773143559606e-6]",Solve_Succeeded
