id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
22,CERI651E,7,64,0,max_time,-1.0059074217907172e43,30.0008487701416,3,0.0,1.4183845894472466e20,28458,9,56907,0,0,0,512156,512164,0,512156,0,0,0,0,0,0,0,0,0,
23,BARDNE,3,15,0,infeasible,0.0,0.0210268497467041,25,0.016502386876175324,0.09063596033903418,292,322,515,0,0,0,4125,4447,0,4125,0,0,0,0,0,0,0,0,0,
24,GOTTFR,2,2,0,first_order,3.851859888774472e-34,0.002087831497192383,6,7.183052195497035e-11,8.090914890468536e-11,57,50,66,0,0,0,425,474,0,425,0,0,0,0,0,0,0,0,0,
25,STREGNE,4,2,0,first_order,0.0,0.08621811866760254,5,1.3322676295501878e-12,1.9224498279436163e-14,3253,2705,3803,0,0,0,38572,41275,0,38571,0,0,0,0,0,0,0,0,0,
26,PENLT2NE,4,8,0,first_order,-6.617444900424222e-24,0.0017189979553222656,5,2.2316856456160382e-7,9.848442816062779e-6,25,25,26,0,0,0,153,177,0,153,0,0,0,0,0,0,0,0,0,
27,HS42,4,2,0,first_order,13.857864360231805,0.0009009838104248047,4,1.5301850127686206e-12,9.597586016039918e-6,10,16,6,0,0,0,35,49,0,33,0,0,0,0,0,0,0,0,0,
28,HS27,3,1,0,first_order,0.040000060942939564,0.002716064453125,5,1.3520385270214945e-10,1.5235729087231079e-6,86,65,108,0,0,0,643,706,0,641,0,0,0,0,0,0,0,0,0,
29,DENSCHNBNE,2,3,0,first_order,0.0,0.0010221004486083984,4,4.831052016606985e-10,3.0164861927701828e-9,16,18,15,0,0,0,65,82,0,65,0,0,0,0,0,0,0,0,0,
30,DIXCHLNG,10,5,0,first_order,1837.8421691030271,0.026611804962158203,11,3.5321102515422677e-9,4.8855065332640984e-11,141,122,197,0,0,0,3320,3440,0,3314,0,0,0,0,0,0,0,0,0,
31,VARDIMNE,10,12,0,first_order,0.0,0.003053903579711914,6,2.690676261459382e-8,5.371497187834237e-13,28,35,28,0,0,0,356,390,0,356,0,0,0,0,0,0,0,0,0,
32,HIMMELBE,3,3,0,first_order,5.048709793414476e-29,0.0011720657348632812,5,2.494658326762005e-9,2.1628217436588948e-8,14,20,9,0,0,0,59,78,0,59,0,0,0,0,0,0,0,0,0,
33,CERI651A,7,61,0,infeasible,-256.0,1.1717751026153564,16,0.0,18.297925670501133,879,953,996,0,0,0,22974,23927,0,22974,0,0,0,0,0,0,0,0,0,
34,MISRA1C,2,14,0,infeasible,0.0625,0.02330303192138672,19,0.9858970642089853,0.20240266048319402,209,224,349,0,0,0,4428,4652,0,4428,0,0,0,0,0,0,0,0,0,
35,HATFLDG,25,25,0,first_order,0.0,0.005227088928222656,5,1.3092404036465127e-9,2.44362878226609e-6,38,34,43,0,0,0,414,447,0,414,0,0,0,0,0,0,0,0,0,
